image_path,steering_angle
21711.jpg,-9.780000
21713.jpg,-9.280000
21714.jpg,-9.280000
21716.jpg,-9.280000
21717.jpg,-9.280000
21719.jpg,-9.280000
21720.jpg,-9.380000
21723.jpg,-9.380000
21725.jpg,-9.380000
21726.jpg,0.000000
21729.jpg,-9.280000
21730.jpg,-9.280000
21733.jpg,-9.280000
21734.jpg,-9.280000
21735.jpg,-9.280000
21736.jpg,-9.280000
21737.jpg,-9.280000
21738.jpg,-9.280000
21739.jpg,-9.280000
21740.jpg,-9.280000
21741.jpg,-9.280000
21742.jpg,-9.280000
21743.jpg,-9.280000
21744.jpg,-9.280000
21745.jpg,-9.280000
21746.jpg,-9.080000
21747.jpg,-6.860000
21748.jpg,-5.850000
21749.jpg,-5.140000
21750.jpg,-4.130000
21753.jpg,-1.110000
21754.jpg,-0.910000
21755.jpg,-0.710000
21756.jpg,0.000000
21757.jpg,0.000000
21758.jpg,0.100000
21761.jpg,1.410000
21762.jpg,1.610000
21763.jpg,1.920000
21764.jpg,1.920000
21765.jpg,1.920000
21766.jpg,1.820000
21769.jpg,1.820000
21770.jpg,1.820000
21771.jpg,1.820000
21772.jpg,1.820000
21776.jpg,1.820000
21777.jpg,1.710000
21778.jpg,0.000000
21779.jpg,1.710000
21780.jpg,1.710000
21781.jpg,1.710000
21782.jpg,1.710000
21783.jpg,1.710000
21784.jpg,1.610000
21785.jpg,1.610000
21786.jpg,1.310000
21788.jpg,1.310000
21789.jpg,1.310000
21791.jpg,0.000000
21793.jpg,1.110000
21794.jpg,1.010000
21795.jpg,0.910000
21796.jpg,0.910000
21797.jpg,0.000000
21798.jpg,0.000000
21800.jpg,-0.400000
21801.jpg,-0.400000
21802.jpg,0.000000
21805.jpg,-5.240000
21808.jpg,-2.220000
21809.jpg,-2.220000
21810.jpg,0.000000
21811.jpg,-2.220000
21812.jpg,-1.920000
21813.jpg,-0.910000
21814.jpg,0.400000
21817.jpg,1.210000
21818.jpg,1.410000
21819.jpg,1.410000
21820.jpg,1.410000
21821.jpg,1.310000
21823.jpg,1.210000
21824.jpg,1.210000
21825.jpg,1.210000
21827.jpg,1.210000
21828.jpg,1.210000
21829.jpg,1.210000
21830.jpg,1.210000
21831.jpg,1.210000
21832.jpg,1.110000
21834.jpg,0.710000
21836.jpg,0.910000
21837.jpg,0.910000
21838.jpg,0.810000
21839.jpg,0.810000
21841.jpg,0.810000
21842.jpg,0.710000
21843.jpg,0.710000
21844.jpg,0.710000
21845.jpg,0.710000
21847.jpg,0.710000
21848.jpg,0.710000
21850.jpg,0.710000
21851.jpg,0.500000
21852.jpg,0.500000
21853.jpg,0.400000
21854.jpg,0.300000
21855.jpg,0.300000
21856.jpg,0.300000
21857.jpg,0.300000
21859.jpg,0.500000
21860.jpg,0.500000
21861.jpg,0.500000
21865.jpg,2.120000
21866.jpg,3.130000
21867.jpg,3.330000
21868.jpg,3.330000
21871.jpg,3.830000
21872.jpg,5.950000
21873.jpg,7.970000
21874.jpg,8.270000
21875.jpg,8.270000
21876.jpg,8.270000
21878.jpg,9.280000
21879.jpg,10.180000
21880.jpg,12.710000
21881.jpg,14.820000
21884.jpg,17.040001
21885.jpg,15.230000
21886.jpg,13.920000
21887.jpg,14.320000
21888.jpg,14.820000
21890.jpg,15.030000
21891.jpg,14.820000
21893.jpg,15.330000
21894.jpg,15.630000
21895.jpg,15.630000
21896.jpg,15.630000
21898.jpg,15.530000
21899.jpg,15.530000
21900.jpg,15.530000
21901.jpg,15.530000
21902.jpg,0.000000
21903.jpg,15.530000
21905.jpg,15.530000
21906.jpg,15.530000
21908.jpg,15.330000
21909.jpg,15.730000
21910.jpg,15.930000
21911.jpg,15.330000
21912.jpg,15.230000
21913.jpg,15.230000
21915.jpg,14.920000
21916.jpg,13.310000
21917.jpg,11.390000
21919.jpg,11.800000
21920.jpg,13.610000
21921.jpg,14.520000
21923.jpg,11.700000
21924.jpg,11.190000
21925.jpg,10.890000
21926.jpg,11.090000
21927.jpg,13.920000
21928.jpg,14.220000
21929.jpg,13.610000
21930.jpg,13.510000
21931.jpg,14.020000
21932.jpg,15.530000
21933.jpg,16.540001
21934.jpg,16.030001
21935.jpg,15.730000
21936.jpg,16.639999
21938.jpg,21.180000
21939.jpg,19.969999
21940.jpg,18.860001
21941.jpg,17.650000
21942.jpg,16.840000
21943.jpg,16.440001
21944.jpg,16.440001
21945.jpg,16.440001
21946.jpg,16.440001
21949.jpg,16.639999
21950.jpg,16.540001
21951.jpg,16.440001
21953.jpg,16.340000
21955.jpg,16.129999
21956.jpg,15.830000
21957.jpg,15.030000
21958.jpg,13.820000
21959.jpg,13.110000
21960.jpg,12.810000
21962.jpg,12.610000
21963.jpg,12.500000
21964.jpg,12.400000
21965.jpg,12.100000
21967.jpg,11.090000
21969.jpg,11.090000
21970.jpg,11.090000
21971.jpg,10.790000
21972.jpg,10.690000
21973.jpg,10.290000
21974.jpg,9.480000
21976.jpg,7.260000
21977.jpg,5.950000
21978.jpg,3.930000
21979.jpg,2.420000
21981.jpg,-2.620000
21982.jpg,-4.840000
21983.jpg,-7.260000
21984.jpg,-7.870000
21985.jpg,-7.870000
21986.jpg,-7.870000
21987.jpg,-7.870000
21988.jpg,-7.870000
21989.jpg,0.000000
21990.jpg,-7.970000
21991.jpg,-7.970000
21994.jpg,0.000000
21995.jpg,-8.170000
21996.jpg,-8.170000
21997.jpg,-8.170000
21998.jpg,-8.170000
22000.jpg,-8.270000
22001.jpg,-8.170000
22002.jpg,-7.970000
22003.jpg,-7.660000
22004.jpg,-5.450000
22005.jpg,-4.940000
22006.jpg,-4.940000
22007.jpg,-4.940000
22008.jpg,-5.040000
22009.jpg,0.000000
22010.jpg,-5.750000
22011.jpg,-5.850000
22012.jpg,-5.850000
22013.jpg,-5.850000
22015.jpg,-6.050000
22016.jpg,-6.150000
22017.jpg,-6.150000
22018.jpg,-6.150000
22019.jpg,-5.950000
22020.jpg,-5.650000
22021.jpg,-5.340000
22022.jpg,-5.040000
22023.jpg,-4.240000
22024.jpg,-3.530000
22025.jpg,-3.430000
22026.jpg,-3.430000
22027.jpg,-3.430000
22029.jpg,-2.620000
22030.jpg,-2.120000
22031.jpg,-1.920000
22032.jpg,-1.920000
22033.jpg,-1.710000
22035.jpg,-1.310000
22037.jpg,-1.110000
22038.jpg,-1.110000
22039.jpg,-1.110000
22040.jpg,-1.110000
22041.jpg,-1.010000
22042.jpg,-0.610000
22043.jpg,0.200000
22045.jpg,2.720000
22046.jpg,2.720000
22047.jpg,2.720000
22048.jpg,2.720000
22049.jpg,2.720000
22050.jpg,2.720000
22051.jpg,2.720000
22052.jpg,2.720000
22055.jpg,2.720000
22057.jpg,2.920000
22058.jpg,2.920000
22060.jpg,3.230000
22061.jpg,3.230000
22062.jpg,3.230000
22063.jpg,3.230000
22065.jpg,3.230000
22066.jpg,3.230000
22067.jpg,3.230000
22068.jpg,3.230000
22069.jpg,3.130000
22070.jpg,2.720000
22073.jpg,2.320000
22075.jpg,2.220000
22077.jpg,1.710000
22080.jpg,1.310000
22081.jpg,1.310000
22082.jpg,1.510000
22084.jpg,2.320000
22085.jpg,2.620000
22086.jpg,2.920000
22087.jpg,3.130000
22089.jpg,3.630000
22091.jpg,3.830000
22092.jpg,3.930000
22094.jpg,3.930000
22096.jpg,3.930000
22097.jpg,3.930000
22098.jpg,3.930000
22099.jpg,3.930000
22100.jpg,3.930000
22101.jpg,3.930000
22103.jpg,3.530000
22104.jpg,3.330000
22106.jpg,3.330000
22108.jpg,0.000000
22110.jpg,-0.400000
22111.jpg,-0.400000
22112.jpg,-0.300000
22113.jpg,-0.200000
22114.jpg,-0.200000
22115.jpg,-0.200000
22116.jpg,-0.200000
22118.jpg,-0.200000
22119.jpg,0.100000
22121.jpg,0.200000
22124.jpg,0.000000
22125.jpg,0.000000
22126.jpg,0.000000
22127.jpg,0.100000
22128.jpg,0.000000
22129.jpg,-0.710000
22130.jpg,-0.910000
22131.jpg,-1.710000
22132.jpg,-2.620000
22133.jpg,-4.030000
22140.jpg,2.920000
22141.jpg,2.920000
22143.jpg,2.420000
22144.jpg,1.820000
22146.jpg,1.310000
22147.jpg,1.310000
22148.jpg,1.820000
22149.jpg,2.420000
22150.jpg,2.420000
22151.jpg,2.420000
22152.jpg,1.920000
22153.jpg,1.710000
22154.jpg,1.210000
22155.jpg,1.210000
22156.jpg,1.310000
22157.jpg,1.920000
22159.jpg,2.420000
22160.jpg,2.420000
22161.jpg,2.220000
22164.jpg,2.220000
22165.jpg,2.120000
22166.jpg,2.020000
22167.jpg,2.020000
22169.jpg,2.020000
22170.jpg,1.820000
22171.jpg,1.820000
22172.jpg,1.820000
22173.jpg,1.710000
22174.jpg,1.510000
22175.jpg,1.210000
22176.jpg,1.110000
22177.jpg,1.110000
22178.jpg,1.110000
22179.jpg,1.110000
22180.jpg,1.010000
22181.jpg,1.010000
22182.jpg,1.010000
22183.jpg,0.910000
22184.jpg,0.910000
22185.jpg,0.910000
22186.jpg,0.810000
22189.jpg,0.710000
22190.jpg,0.200000
22191.jpg,0.000000
22192.jpg,-0.100000
22193.jpg,0.000000
22194.jpg,0.300000
22195.jpg,0.600000
22197.jpg,1.010000
22198.jpg,1.310000
22200.jpg,2.120000
22201.jpg,2.620000
22203.jpg,3.730000
22204.jpg,3.730000
22205.jpg,3.730000
22206.jpg,3.730000
22207.jpg,3.730000
22208.jpg,3.730000
22209.jpg,3.730000
22211.jpg,3.730000
22213.jpg,3.730000
22214.jpg,3.630000
22215.jpg,3.030000
22216.jpg,3.030000
22218.jpg,2.920000
22220.jpg,2.620000
22221.jpg,2.620000
22222.jpg,2.220000
22223.jpg,2.020000
22224.jpg,2.020000
22225.jpg,2.020000
22226.jpg,2.020000
22227.jpg,1.920000
22229.jpg,1.820000
22230.jpg,1.820000
22231.jpg,1.820000
22232.jpg,1.820000
22233.jpg,1.710000
22234.jpg,1.710000
22235.jpg,1.710000
22236.jpg,1.610000
22237.jpg,1.610000
22238.jpg,1.610000
22239.jpg,1.510000
22240.jpg,1.510000
22241.jpg,1.510000
22243.jpg,1.310000
22244.jpg,1.310000
22245.jpg,1.210000
22246.jpg,1.110000
22249.jpg,0.300000
22250.jpg,0.300000
22251.jpg,0.300000
22252.jpg,0.200000
22254.jpg,0.200000
22255.jpg,0.200000
22256.jpg,0.200000
22258.jpg,0.200000
22259.jpg,0.200000
22261.jpg,0.100000
22262.jpg,0.000000
22263.jpg,-0.200000
22266.jpg,-0.400000
22267.jpg,-1.310000
22268.jpg,-1.510000
22269.jpg,-1.820000
22271.jpg,-2.220000
22272.jpg,-2.220000
22273.jpg,-2.220000
22275.jpg,-2.120000
22276.jpg,-1.820000
22277.jpg,-1.820000
22278.jpg,-1.820000
22279.jpg,-1.820000
22280.jpg,-1.110000
22281.jpg,-0.710000
22282.jpg,-0.300000
22283.jpg,-3.130000
22284.jpg,-3.730000
22285.jpg,-0.400000
22287.jpg,-2.120000
22289.jpg,-2.620000
22290.jpg,-2.120000
22291.jpg,-1.210000
22292.jpg,-0.610000
22293.jpg,0.000000
22294.jpg,0.000000
22295.jpg,0.000000
22296.jpg,0.000000
22297.jpg,0.300000
22299.jpg,1.510000
22300.jpg,1.610000
22301.jpg,1.610000
22302.jpg,1.610000
22303.jpg,1.920000
22304.jpg,2.120000
22305.jpg,2.420000
22306.jpg,2.620000
22307.jpg,3.430000
22308.jpg,3.730000
22309.jpg,4.240000
22310.jpg,4.440000
22312.jpg,4.740000
22314.jpg,5.240000
22316.jpg,6.250000
22317.jpg,6.660000
22318.jpg,6.760000
22319.jpg,6.760000
22320.jpg,7.160000
22321.jpg,7.460000
22322.jpg,7.460000
22324.jpg,7.460000
22326.jpg,0.000000
22327.jpg,7.560000
22328.jpg,7.560000
22329.jpg,7.560000
22330.jpg,7.660000
22331.jpg,7.660000
22332.jpg,7.760000
22333.jpg,7.870000
22334.jpg,8.070000
22335.jpg,8.270000
22336.jpg,8.570000
22337.jpg,9.580000
22338.jpg,11.290000
22339.jpg,12.000000
22340.jpg,12.810000
22342.jpg,14.720000
22343.jpg,14.920000
22344.jpg,14.920000
22345.jpg,15.030000
22347.jpg,15.430000
22348.jpg,15.430000
22349.jpg,15.430000
22350.jpg,15.830000
22352.jpg,20.070000
22353.jpg,23.190001
22356.jpg,24.500000
22359.jpg,20.570000
22360.jpg,16.129999
22362.jpg,0.000000
22363.jpg,13.110000
22364.jpg,13.110000
22367.jpg,13.110000
22368.jpg,12.400000
22369.jpg,12.200000
22371.jpg,13.010000
22372.jpg,13.410000
22374.jpg,15.430000
22375.jpg,16.639999
22376.jpg,18.250000
22377.jpg,18.860001
22378.jpg,21.080000
22379.jpg,22.290001
22380.jpg,22.990000
22381.jpg,24.299999
22383.jpg,23.389999
22384.jpg,22.080000
22385.jpg,21.980000
22386.jpg,21.980000
22387.jpg,22.490000
22388.jpg,23.799999
22389.jpg,23.500000
22390.jpg,23.500000
22391.jpg,23.900000
22392.jpg,24.910000
22393.jpg,25.510000
22394.jpg,26.219999
22395.jpg,26.520000
22396.jpg,24.910000
22397.jpg,23.799999
22400.jpg,23.900000
22402.jpg,22.889999
22403.jpg,22.889999
22404.jpg,22.889999
22405.jpg,21.580000
22406.jpg,19.260000
22407.jpg,17.750000
22409.jpg,17.750000
22411.jpg,17.650000
22412.jpg,17.650000
22413.jpg,16.639999
22414.jpg,14.820000
22415.jpg,14.220000
22416.jpg,0.000000
22417.jpg,14.220000
22418.jpg,14.020000
22419.jpg,14.020000
22421.jpg,13.310000
22422.jpg,13.310000
22423.jpg,14.520000
22424.jpg,15.630000
22425.jpg,17.950001
22427.jpg,19.559999
22428.jpg,19.660000
22430.jpg,0.000000
22431.jpg,18.660000
22432.jpg,18.660000
22433.jpg,18.660000
22435.jpg,18.350000
22436.jpg,17.750000
22437.jpg,15.030000
22438.jpg,14.720000
22439.jpg,14.520000
22440.jpg,14.520000
22441.jpg,15.730000
22443.jpg,16.639999
22444.jpg,16.639999
22446.jpg,17.650000
22447.jpg,18.959999
22448.jpg,19.660000
22450.jpg,20.170000
22451.jpg,20.270000
22452.jpg,20.270000
22453.jpg,20.270000
22454.jpg,20.270000
22456.jpg,20.270000
22460.jpg,20.270000
22461.jpg,20.270000
22462.jpg,20.270000
22464.jpg,20.270000
22465.jpg,20.270000
22466.jpg,20.170000
22467.jpg,20.070000
22469.jpg,19.760000
22470.jpg,19.459999
22473.jpg,17.850000
22474.jpg,17.450001
22475.jpg,16.129999
22477.jpg,15.830000
22478.jpg,15.730000
22479.jpg,15.430000
22480.jpg,15.330000
22481.jpg,15.330000
22482.jpg,15.830000
22483.jpg,15.930000
22484.jpg,15.730000
22485.jpg,15.230000
22486.jpg,14.920000
22487.jpg,14.920000
22488.jpg,14.920000
22489.jpg,14.920000
22490.jpg,14.820000
22491.jpg,14.820000
22492.jpg,14.920000
22493.jpg,14.920000
22494.jpg,14.820000
22495.jpg,14.520000
22496.jpg,14.420000
22497.jpg,14.420000
22498.jpg,14.420000
22500.jpg,14.820000
22501.jpg,15.330000
22502.jpg,15.930000
22503.jpg,17.139999
22506.jpg,20.670000
22507.jpg,21.180000
22508.jpg,21.580000
22509.jpg,21.980000
22510.jpg,22.180000
22511.jpg,22.180000
22513.jpg,22.180000
22514.jpg,22.290001
22515.jpg,22.290001
22518.jpg,22.290001
22519.jpg,22.290001
22520.jpg,22.290001
22521.jpg,22.290001
22523.jpg,22.290001
22524.jpg,22.290001
22525.jpg,22.290001
22526.jpg,22.290001
22527.jpg,0.000000
22528.jpg,21.879999
22529.jpg,21.280001
22530.jpg,20.870001
22531.jpg,19.760000
22533.jpg,18.350000
22534.jpg,18.250000
22536.jpg,18.150000
22537.jpg,18.049999
22538.jpg,17.950001
22539.jpg,17.850000
22541.jpg,17.750000
22542.jpg,17.450001
22543.jpg,17.240000
22544.jpg,16.840000
22545.jpg,16.639999
22546.jpg,16.639999
22548.jpg,17.850000
22549.jpg,18.860001
22550.jpg,19.160000
22551.jpg,19.360001
22552.jpg,19.459999
22553.jpg,19.870001
22557.jpg,21.379999
22558.jpg,21.379999
22559.jpg,21.379999
22560.jpg,0.000000
22564.jpg,21.680000
22565.jpg,21.680000
22567.jpg,21.680000
22568.jpg,21.780001
22570.jpg,21.879999
22571.jpg,22.180000
22572.jpg,22.590000
22573.jpg,23.190001
22576.jpg,25.709999
22577.jpg,26.219999
22579.jpg,26.620001
22580.jpg,26.620001
22581.jpg,26.520000
22582.jpg,26.520000
22585.jpg,26.219999
22587.jpg,26.020000
22588.jpg,25.820000
22591.jpg,25.110001
22592.jpg,24.910000
22593.jpg,24.709999
22594.jpg,24.500000
22595.jpg,23.900000
22597.jpg,23.190001
22599.jpg,22.690001
22600.jpg,22.490000
22601.jpg,22.389999
22602.jpg,22.389999
22603.jpg,22.180000
22604.jpg,21.980000
22605.jpg,21.780001
22607.jpg,21.680000
22608.jpg,21.480000
22609.jpg,20.770000
22611.jpg,20.370001
22612.jpg,20.370001
22613.jpg,20.370001
22614.jpg,20.270000
22615.jpg,20.270000
22616.jpg,20.570000
22617.jpg,20.670000
22618.jpg,0.000000
22619.jpg,20.670000
22620.jpg,20.670000
22621.jpg,20.670000
22623.jpg,20.670000
22624.jpg,20.670000
22625.jpg,20.670000
22627.jpg,20.570000
22628.jpg,20.469999
22629.jpg,0.000000
22630.jpg,20.170000
22631.jpg,19.660000
22632.jpg,19.459999
22633.jpg,19.459999
22634.jpg,19.459999
22635.jpg,19.459999
22636.jpg,19.459999
22637.jpg,19.360001
22638.jpg,19.059999
22639.jpg,18.959999
22641.jpg,18.959999
22642.jpg,18.860001
22643.jpg,18.860001
22644.jpg,18.860001
22645.jpg,18.860001
22646.jpg,0.000000
22647.jpg,18.760000
22649.jpg,18.760000
22650.jpg,18.760000
22652.jpg,18.760000
22653.jpg,18.760000
22654.jpg,18.660000
22655.jpg,18.660000
22656.jpg,18.660000
22657.jpg,0.000000
22662.jpg,20.969999
22663.jpg,22.290001
22664.jpg,22.889999
22665.jpg,24.200001
22666.jpg,25.410000
22667.jpg,26.820000
22668.jpg,28.129999
22669.jpg,30.150000
22670.jpg,31.459999
22672.jpg,33.880001
22673.jpg,36.299999
22674.jpg,38.619999
22676.jpg,39.529999
22677.jpg,40.930000
22678.jpg,40.240002
22680.jpg,41.240002
22681.jpg,42.250000
22682.jpg,0.000000
22683.jpg,43.259998
22685.jpg,43.869999
22686.jpg,43.970001
22687.jpg,43.970001
22688.jpg,44.369999
22689.jpg,44.770000
22690.jpg,45.480000
22691.jpg,46.290001
22692.jpg,46.990002
22693.jpg,47.389999
22694.jpg,47.500000
22696.jpg,47.599998
22697.jpg,47.700001
22698.jpg,47.799999
22699.jpg,47.799999
22700.jpg,47.799999
22701.jpg,48.000000
22702.jpg,48.200001
22703.jpg,0.000000
22704.jpg,48.709999
22705.jpg,49.110001
22706.jpg,49.310001
22707.jpg,50.619999
22709.jpg,51.529999
22710.jpg,51.529999
22711.jpg,51.529999
22713.jpg,51.529999
22715.jpg,51.529999
22716.jpg,51.529999
22717.jpg,51.529999
22718.jpg,0.000000
22719.jpg,51.529999
22720.jpg,51.529999
22722.jpg,51.529999
22723.jpg,51.529999
22724.jpg,51.630001
22725.jpg,51.930000
22729.jpg,52.130001
22730.jpg,52.340000
22731.jpg,52.840000
22732.jpg,53.139999
22733.jpg,53.340000
22734.jpg,53.340000
22735.jpg,53.340000
22736.jpg,53.340000
22737.jpg,53.340000
22738.jpg,53.340000
22739.jpg,53.340000
22740.jpg,53.340000
22741.jpg,53.340000
22743.jpg,53.340000
22744.jpg,53.340000
22745.jpg,53.340000
22746.jpg,53.340000
22747.jpg,53.340000
22748.jpg,53.340000
22749.jpg,53.340000
22750.jpg,53.340000
22751.jpg,54.150002
22752.jpg,54.250000
22753.jpg,54.250000
22754.jpg,54.250000
22755.jpg,55.060001
22756.jpg,55.560001
22759.jpg,55.560001
22760.jpg,55.560001
22761.jpg,55.560001
22762.jpg,55.560001
22763.jpg,55.970001
22764.jpg,57.080002
22765.jpg,57.779999
22767.jpg,57.880001
22768.jpg,56.470001
22769.jpg,55.660000
22770.jpg,53.849998
22771.jpg,53.450001
22772.jpg,52.840000
22774.jpg,51.830002
22775.jpg,51.830002
22776.jpg,51.830002
22777.jpg,51.830002
22778.jpg,51.529999
22779.jpg,51.230000
22780.jpg,50.820000
22781.jpg,50.220001
22782.jpg,50.020000
22784.jpg,50.020000
22785.jpg,50.119999
22786.jpg,50.119999
22790.jpg,49.209999
22791.jpg,47.799999
22793.jpg,46.389999
22794.jpg,45.880001
22795.jpg,45.880001
22796.jpg,45.779999
22798.jpg,44.070000
22799.jpg,43.259998
22800.jpg,41.549999
22801.jpg,40.130001
22802.jpg,39.630001
22803.jpg,38.720001
22805.jpg,37.209999
22807.jpg,35.090000
22808.jpg,34.389999
22809.jpg,33.080002
22810.jpg,0.000000
22811.jpg,29.340000
22812.jpg,28.540001
22813.jpg,28.129999
22814.jpg,27.430000
22815.jpg,26.320000
22816.jpg,25.820000
22817.jpg,25.110001
22818.jpg,24.299999
22819.jpg,21.180000
22820.jpg,18.959999
22821.jpg,17.549999
22822.jpg,16.129999
22828.jpg,5.850000
22830.jpg,3.630000
22831.jpg,1.310000
22832.jpg,-2.620000
22833.jpg,-8.660000
22834.jpg,-11.290000
22835.jpg,-16.629999
22836.jpg,-20.370001
22837.jpg,-26.820000
22838.jpg,-36.099998
22839.jpg,-39.230000
22840.jpg,-47.389999
22841.jpg,-55.660000
22842.jpg,-63.220001
22843.jpg,-71.389999
22844.jpg,-80.169998
22845.jpg,-81.879997
22847.jpg,-87.129997
22849.jpg,-99.430000
22850.jpg,-102.449997
22851.jpg,-104.769997
22852.jpg,-107.800003
22853.jpg,-113.449997
22854.jpg,-116.269997
22855.jpg,-123.330002
22856.jpg,-124.839996
22857.jpg,-127.459999
22858.jpg,-129.779999
22859.jpg,-132.610001
22861.jpg,-142.580002
22862.jpg,-144.809998
22863.jpg,-150.860001
22864.jpg,-153.580002
22865.jpg,-158.919998
22867.jpg,-169.009995
22868.jpg,-173.740005
22870.jpg,-180.600006
22871.jpg,-184.339996
22874.jpg,-186.550003
22875.jpg,-186.759995
22877.jpg,-186.860001
22878.jpg,-186.860001
22879.jpg,-186.860001
22880.jpg,-186.860001
22881.jpg,-186.860001
22883.jpg,-186.660004
22885.jpg,-185.750000
22886.jpg,-185.039993
22887.jpg,-184.029999
22889.jpg,-181.710007
22890.jpg,-180.000000
22891.jpg,-177.380005
22892.jpg,-175.460007
22893.jpg,-171.130005
22894.jpg,-169.009995
22895.jpg,-166.589996
22896.jpg,-160.839996
22898.jpg,-156.910004
22899.jpg,-152.270004
22900.jpg,-147.729996
22901.jpg,-140.970001
22902.jpg,-131.800003
22903.jpg,-115.360001
22904.jpg,-110.620003
22905.jpg,0.000000
22906.jpg,-88.940002
22907.jpg,-84.809998
22908.jpg,-81.379997
22910.jpg,-74.620003
22913.jpg,-57.180000
22915.jpg,-33.380001
22916.jpg,0.000000
22918.jpg,-6.050000
22919.jpg,-4.030000
22920.jpg,0.710000
22921.jpg,1.610000
22923.jpg,2.020000
22924.jpg,1.920000
22926.jpg,1.820000
22927.jpg,1.820000
22929.jpg,1.820000
22930.jpg,1.920000
22931.jpg,1.820000
22932.jpg,1.310000
22934.jpg,1.310000
22937.jpg,1.310000
22938.jpg,1.310000
22939.jpg,1.310000
22940.jpg,1.310000
22941.jpg,1.310000
22942.jpg,1.510000
22943.jpg,1.920000
22944.jpg,3.920000
22945.jpg,5.650000
22946.jpg,6.860000
22947.jpg,7.360000
22949.jpg,7.460000
22953.jpg,7.460000
22954.jpg,7.460000
22955.jpg,7.460000
22956.jpg,7.460000
22958.jpg,7.460000
22959.jpg,7.460000
22960.jpg,7.460000
22961.jpg,7.460000
22962.jpg,7.460000
22963.jpg,7.560000
22964.jpg,7.360000
22965.jpg,6.050000
22966.jpg,5.450000
22968.jpg,4.640000
22969.jpg,4.740000
22970.jpg,4.940000
22971.jpg,4.940000
22972.jpg,4.940000
22973.jpg,4.440000
22974.jpg,4.030000
22975.jpg,3.230000
22976.jpg,2.820000
22977.jpg,2.720000
22978.jpg,2.720000
22980.jpg,2.820000
22981.jpg,2.820000
22982.jpg,2.820000
22983.jpg,2.820000
22984.jpg,3.130000
22985.jpg,3.530000
22986.jpg,4.130000
22987.jpg,4.440000
22988.jpg,4.940000
22989.jpg,5.240000
22991.jpg,9.380000
22993.jpg,9.980000
22994.jpg,9.980000
22995.jpg,9.980000
22996.jpg,10.080000
22997.jpg,10.490000
22998.jpg,10.490000
22999.jpg,10.490000
23000.jpg,10.490000
23001.jpg,10.490000
23003.jpg,9.880000
23004.jpg,9.580000
23005.jpg,8.770000
23006.jpg,7.560000
23007.jpg,7.160000
23008.jpg,7.160000
23009.jpg,6.860000
23010.jpg,5.550000
23012.jpg,4.940000
23013.jpg,4.940000
23015.jpg,4.340000
23016.jpg,3.330000
23017.jpg,2.420000
23018.jpg,2.120000
23019.jpg,2.120000
23021.jpg,1.610000
23022.jpg,1.410000
23023.jpg,0.500000
23024.jpg,0.100000
23025.jpg,-0.710000
23026.jpg,-1.410000
23028.jpg,-2.320000
23029.jpg,-2.320000
23030.jpg,-2.520000
23031.jpg,-2.820000
23032.jpg,-3.030000
23034.jpg,-4.240000
23035.jpg,-4.540000
23036.jpg,-4.540000
23037.jpg,-5.040000
23039.jpg,-8.170000
23040.jpg,-8.470000
23041.jpg,-8.270000
23043.jpg,-8.670000
23044.jpg,-9.180000
23045.jpg,-9.280000
23046.jpg,-9.380000
23047.jpg,-9.380000
23048.jpg,-9.380000
23049.jpg,-9.380000
23051.jpg,-9.880000
23052.jpg,-10.180000
23054.jpg,-13.010000
23055.jpg,-13.210000
23057.jpg,-13.310000
23058.jpg,-13.310000
23060.jpg,-12.300000
23062.jpg,-13.110000
23063.jpg,-14.720000
23064.jpg,-16.840000
23065.jpg,-16.840000
23068.jpg,-16.440001
23070.jpg,-16.129999
23071.jpg,-15.130000
23072.jpg,-13.410000
23073.jpg,-12.400000
23074.jpg,-11.600000
23075.jpg,-11.500000
23076.jpg,-11.700000
23077.jpg,-12.200000
23078.jpg,-12.000000
23079.jpg,-11.800000
23080.jpg,-11.600000
23081.jpg,-11.190000
23082.jpg,-10.180000
23083.jpg,-9.680000
23084.jpg,-9.480000
23088.jpg,-10.080000
23089.jpg,-10.490000
23091.jpg,-10.490000
23092.jpg,-10.490000
23093.jpg,-10.490000
23094.jpg,-10.390000
23098.jpg,-8.970000
23099.jpg,-8.370000
23100.jpg,-5.750000
23102.jpg,0.000000
23103.jpg,-3.730000
23105.jpg,-3.730000
23106.jpg,-3.730000
23107.jpg,-3.630000
23108.jpg,-3.530000
23109.jpg,-3.530000
23110.jpg,-3.430000
23111.jpg,-3.430000
23112.jpg,-3.630000
23113.jpg,-3.830000
23114.jpg,-3.830000
23115.jpg,-3.830000
23117.jpg,-3.930000
23118.jpg,-3.930000
23119.jpg,-3.930000
23120.jpg,-3.930000
23121.jpg,-4.130000
23122.jpg,-4.540000
23124.jpg,-4.940000
23126.jpg,-4.940000
23127.jpg,-4.940000
23128.jpg,-4.940000
23129.jpg,-4.940000
23130.jpg,-4.940000
23131.jpg,-4.940000
23132.jpg,-5.650000
23135.jpg,-8.270000
23137.jpg,-7.970000
23138.jpg,-8.170000
23139.jpg,-8.570000
23140.jpg,-9.180000
23141.jpg,-9.480000
23142.jpg,-9.480000
23143.jpg,-9.680000
23144.jpg,-10.490000
23145.jpg,-11.600000
23146.jpg,-12.810000
23149.jpg,-16.030001
23150.jpg,0.000000
23151.jpg,-16.639999
23152.jpg,-16.639999
23153.jpg,-16.740000
23154.jpg,-16.840000
23155.jpg,-17.040001
