image_path,steering_angle
18713.jpg,-3.03
18715.jpg,-2.52
18716.jpg,-2.02
18717.jpg,-2.02
18718.jpg,-2.02
18719.jpg,-2.02
18720.jpg,-2.02
18721.jpg,-2.02
18722.jpg,0.0
18724.jpg,-1.61
18725.jpg,-1.31
18726.jpg,-1.01
18728.jpg,1.11
18729.jpg,1.41
18730.jpg,1.71
18731.jpg,1.82
18732.jpg,1.92
18733.jpg,1.92
18735.jpg,2.12
18736.jpg,2.42
18737.jpg,2.62
18738.jpg,3.03
18739.jpg,3.13
18740.jpg,3.33
18741.jpg,3.53
18742.jpg,3.83
18743.jpg,4.24
18744.jpg,4.84
18746.jpg,5.65
18747.jpg,6.25
18748.jpg,6.86
18749.jpg,7.46
18750.jpg,7.56
18751.jpg,7.56
18753.jpg,7.66
18754.jpg,7.76
18755.jpg,8.17
18756.jpg,8.67
18757.jpg,8.87
18758.jpg,8.87
18759.jpg,8.87
18760.jpg,8.87
18761.jpg,8.87
18762.jpg,8.87
18763.jpg,8.87
18764.jpg,8.97
18765.jpg,9.18
18766.jpg,9.38
18767.jpg,10.59
18769.jpg,11.29
18770.jpg,11.29
18772.jpg,11.29
18773.jpg,11.29
18775.jpg,11.29
18776.jpg,11.29
18777.jpg,11.29
18778.jpg,11.19
18779.jpg,11.09
18780.jpg,10.99
18781.jpg,10.89
18782.jpg,10.59
18783.jpg,10.39
18784.jpg,10.39
18785.jpg,10.39
18786.jpg,10.39
18787.jpg,10.39
18789.jpg,10.39
18790.jpg,10.39
18791.jpg,10.08
18793.jpg,9.68
18794.jpg,9.28
18796.jpg,8.57
18798.jpg,8.47
18799.jpg,8.47
18800.jpg,8.47
18801.jpg,8.47
18802.jpg,8.47
18803.jpg,8.27
18804.jpg,7.87
18805.jpg,7.46
18806.jpg,7.26
18807.jpg,7.16
18808.jpg,6.96
18809.jpg,6.76
18810.jpg,6.35
18811.jpg,6.15
18812.jpg,6.05
18813.jpg,5.95
18814.jpg,5.45
18815.jpg,5.14
18816.jpg,5.04
18817.jpg,4.84
18818.jpg,4.64
18819.jpg,0.0
18820.jpg,4.13
18821.jpg,4.13
18822.jpg,4.03
18823.jpg,3.93
18824.jpg,3.83
18825.jpg,3.83
18826.jpg,3.83
18827.jpg,3.83
18828.jpg,3.73
18829.jpg,3.73
18830.jpg,3.73
18831.jpg,3.03
18832.jpg,2.72
18833.jpg,2.32
18834.jpg,1.61
18836.jpg,0.3
18838.jpg,0.3
18839.jpg,0.3
18841.jpg,0.4
18842.jpg,0.4
18843.jpg,0.4
18844.jpg,0.1
18845.jpg,-0.1
18846.jpg,-0.4
18847.jpg,-0.4
18848.jpg,-0.61
18849.jpg,-0.81
18850.jpg,-0.81
18852.jpg,-1.31
18853.jpg,-1.41
18854.jpg,-1.51
18855.jpg,-1.71
18856.jpg,-2.02
18857.jpg,-2.22
18858.jpg,-2.72
18860.jpg,-3.13
18861.jpg,-3.43
18862.jpg,-3.93
18863.jpg,-4.44
18865.jpg,-4.74
18866.jpg,-4.74
18867.jpg,-4.74
18868.jpg,-4.74
18869.jpg,-4.74
18870.jpg,-4.84
18871.jpg,-4.84
18872.jpg,-4.84
18874.jpg,-5.95
18875.jpg,-6.96
18876.jpg,-7.36
18877.jpg,-7.56
18879.jpg,-9.08
18881.jpg,-10.49
18883.jpg,-11.19
18884.jpg,-11.29
18885.jpg,-11.6
18886.jpg,-11.6
18888.jpg,-11.7
18889.jpg,-11.7
18890.jpg,-11.7
18891.jpg,-11.5
18892.jpg,-11.19
18893.jpg,-10.89
18894.jpg,-10.89
18895.jpg,-10.89
18896.jpg,-10.59
18897.jpg,-10.18
18898.jpg,-10.18
18900.jpg,-10.18
18901.jpg,-10.29
18902.jpg,-10.29
18903.jpg,-10.39
18904.jpg,-10.49
18905.jpg,-10.49
18906.jpg,-10.59
18907.jpg,-10.59
18908.jpg,-10.59
18909.jpg,-10.59
18910.jpg,-10.69
18911.jpg,-10.59
18912.jpg,-10.69
18913.jpg,-10.69
18915.jpg,-10.69
18917.jpg,-10.69
18918.jpg,-10.69
18920.jpg,-10.39
18921.jpg,-9.98
18922.jpg,-9.48
18924.jpg,-9.28
18925.jpg,-8.97
18926.jpg,-8.77
18927.jpg,-8.77
18929.jpg,-8.77
18930.jpg,-8.67
18931.jpg,-8.57
18933.jpg,-8.37
18934.jpg,-8.17
18935.jpg,-7.87
18936.jpg,-7.36
18937.jpg,-6.25
18938.jpg,0.0
18939.jpg,-5.24
18940.jpg,-5.14
18941.jpg,-5.14
18942.jpg,-5.14
18943.jpg,-5.14
18944.jpg,-5.14
18945.jpg,-5.14
18946.jpg,-5.14
18947.jpg,-5.14
18948.jpg,-4.94
18949.jpg,-4.84
18950.jpg,-4.64
18951.jpg,-4.54
18952.jpg,-4.24
18953.jpg,-3.93
18954.jpg,-3.43
18955.jpg,-3.13
18956.jpg,-2.92
18957.jpg,-2.72
18958.jpg,-2.72
18959.jpg,-2.72
18960.jpg,-2.72
18961.jpg,-2.52
18963.jpg,-2.52
18964.jpg,-2.52
18965.jpg,0.0
18966.jpg,-2.52
18967.jpg,-2.52
18969.jpg,-2.82
18970.jpg,-2.82
18971.jpg,-2.82
18973.jpg,-3.13
18974.jpg,-3.13
18975.jpg,-3.23
18976.jpg,-3.53
18978.jpg,-3.83
18979.jpg,-3.83
18980.jpg,-3.83
18981.jpg,-3.83
18982.jpg,-3.83
18983.jpg,-3.83
18985.jpg,-3.83
18986.jpg,-3.83
18987.jpg,-3.83
18988.jpg,-3.83
18989.jpg,-3.83
18990.jpg,-3.83
18991.jpg,-3.83
18992.jpg,-3.83
18994.jpg,-3.93
18995.jpg,-4.13
18996.jpg,-4.34
18997.jpg,-4.54
18998.jpg,-4.54
19001.jpg,-4.74
19002.jpg,-4.84
19003.jpg,-4.94
19004.jpg,-5.14
19006.jpg,-6.25
19007.jpg,-7.06
19008.jpg,-7.36
19009.jpg,-7.36
19010.jpg,-7.36
19011.jpg,-7.36
19013.jpg,-6.76
19015.jpg,-6.55
19017.jpg,-6.55
19018.jpg,-6.45
19019.jpg,-6.45
19020.jpg,-6.45
19023.jpg,-6.45
19024.jpg,-6.45
19026.jpg,-6.45
19027.jpg,0.0
19029.jpg,-6.45
19030.jpg,-6.35
19031.jpg,-6.35
19032.jpg,-6.25
19034.jpg,-5.95
19035.jpg,-5.85
19036.jpg,-5.85
19037.jpg,-5.85
19040.jpg,-5.85
19041.jpg,-5.85
19042.jpg,-5.75
19043.jpg,-5.75
19044.jpg,-5.65
19045.jpg,-5.65
19046.jpg,-5.65
19049.jpg,-5.65
19050.jpg,-5.65
19051.jpg,-5.65
19052.jpg,-5.65
19053.jpg,-5.55
19054.jpg,-5.55
19055.jpg,-5.45
19056.jpg,-5.34
19058.jpg,-5.14
19060.jpg,-4.74
19061.jpg,-4.64
19062.jpg,-4.64
19065.jpg,-4.64
19067.jpg,-4.64
19068.jpg,-4.64
19069.jpg,-4.64
19071.jpg,-4.64
19072.jpg,-4.64
19074.jpg,-4.64
19075.jpg,-4.64
19076.jpg,-4.64
19078.jpg,-4.64
19079.jpg,-4.64
19081.jpg,-4.64
19082.jpg,-4.64
19083.jpg,-4.64
19085.jpg,-4.64
19086.jpg,-4.64
19087.jpg,-4.64
19089.jpg,-4.64
19090.jpg,-4.64
19091.jpg,-4.54
19092.jpg,-4.54
19093.jpg,-4.54
19094.jpg,-4.54
19095.jpg,-4.54
19098.jpg,-4.54
19100.jpg,-4.54
19101.jpg,-4.44
19102.jpg,-4.44
19104.jpg,-4.34
19105.jpg,-4.34
19106.jpg,0.0
19107.jpg,-4.24
19108.jpg,-4.13
19109.jpg,-4.13
19110.jpg,-4.13
19111.jpg,-4.13
19112.jpg,-4.13
19113.jpg,-4.13
19114.jpg,-4.13
19115.jpg,-4.13
19116.jpg,-4.13
19117.jpg,-4.13
19118.jpg,-4.13
19119.jpg,-4.13
19120.jpg,-4.13
19121.jpg,-4.13
19122.jpg,-4.13
19124.jpg,-4.13
19125.jpg,-4.13
19127.jpg,-4.13
19129.jpg,-4.13
19130.jpg,-4.13
19131.jpg,-4.13
19132.jpg,-4.13
19134.jpg,-4.03
19135.jpg,-4.03
19136.jpg,-4.03
19137.jpg,-4.03
19138.jpg,-4.03
19140.jpg,-4.03
19143.jpg,-4.03
19144.jpg,-4.03
19145.jpg,0.0
19146.jpg,-4.03
19147.jpg,-4.03
19149.jpg,-4.03
19150.jpg,-4.03
19153.jpg,-4.03
19154.jpg,-4.03
19155.jpg,-4.03
19156.jpg,-4.03
19158.jpg,0.0
19159.jpg,-4.03
19161.jpg,-4.03
19163.jpg,-4.03
19164.jpg,-4.03
19166.jpg,-4.03
19168.jpg,-4.03
19169.jpg,-4.03
19170.jpg,-4.03
19171.jpg,-4.03
19172.jpg,-4.03
19173.jpg,-4.03
19174.jpg,-4.03
19176.jpg,-4.03
19177.jpg,-4.03
19179.jpg,-4.03
19182.jpg,-4.03
19183.jpg,-4.03
19185.jpg,-4.03
19186.jpg,-4.03
19187.jpg,-4.03
19188.jpg,-4.03
19189.jpg,-4.03
19190.jpg,-4.03
19191.jpg,-4.03
19192.jpg,-4.03
19193.jpg,-4.03
19194.jpg,-4.03
19195.jpg,-4.03
19196.jpg,-4.03
19197.jpg,-4.03
19198.jpg,-4.03
19200.jpg,-4.03
19202.jpg,-4.03
19203.jpg,-4.03
19204.jpg,-4.03
19206.jpg,-4.03
19207.jpg,-4.03
19208.jpg,-4.03
19209.jpg,-4.03
19210.jpg,-4.03
19211.jpg,-4.03
19212.jpg,-4.03
19213.jpg,-4.03
19214.jpg,-3.93
19215.jpg,-3.73
19216.jpg,-3.43
19217.jpg,-3.43
19218.jpg,-3.43
19220.jpg,-3.43
19221.jpg,-3.43
19222.jpg,-3.43
19223.jpg,-3.43
19224.jpg,-3.43
19225.jpg,-3.43
19226.jpg,-3.43
19228.jpg,-3.43
19229.jpg,-3.43
19231.jpg,-3.43
19233.jpg,-3.43
19234.jpg,-3.43
19236.jpg,-3.43
19237.jpg,-3.43
19239.jpg,-3.43
19240.jpg,-3.43
19241.jpg,-3.43
19242.jpg,-3.43
19243.jpg,-3.43
19244.jpg,-3.43
19246.jpg,-3.43
19247.jpg,-3.43
19248.jpg,-3.43
19250.jpg,-3.43
19251.jpg,-3.43
19252.jpg,-3.43
19253.jpg,-3.43
19254.jpg,-3.43
19255.jpg,-3.43
19256.jpg,-3.43
19257.jpg,-3.43
19258.jpg,-3.43
19259.jpg,-3.93
19261.jpg,-4.84
19262.jpg,-4.74
19263.jpg,-4.54
19264.jpg,-4.54
19267.jpg,-4.54
19268.jpg,-4.54
19270.jpg,-4.54
19272.jpg,-4.34
19273.jpg,-4.34
19274.jpg,-4.34
19276.jpg,-4.34
19277.jpg,-4.34
19278.jpg,0.0
19279.jpg,-4.24
19280.jpg,0.0
19281.jpg,-4.24
19282.jpg,-4.24
19283.jpg,-4.13
19285.jpg,-4.03
19286.jpg,-4.03
19288.jpg,-4.03
19289.jpg,-4.03
19292.jpg,-4.03
19293.jpg,-4.03
19294.jpg,-4.03
19295.jpg,-4.03
19296.jpg,-4.03
19297.jpg,-4.03
19298.jpg,-4.03
19299.jpg,-4.03
19300.jpg,-4.03
19302.jpg,-4.03
19303.jpg,-4.03
19304.jpg,-4.03
19305.jpg,-4.03
19306.jpg,-4.03
19307.jpg,-4.03
19308.jpg,-4.03
19309.jpg,-4.03
19310.jpg,-4.03
19311.jpg,-4.03
19312.jpg,-4.03
19313.jpg,-4.03
19316.jpg,-4.03
19317.jpg,-4.03
19318.jpg,-4.03
19319.jpg,-4.03
19320.jpg,-4.03
19321.jpg,-4.03
19322.jpg,-4.03
19323.jpg,-4.03
19324.jpg,-4.03
19325.jpg,-4.03
19326.jpg,-4.03
19328.jpg,-4.03
19329.jpg,-4.03
19330.jpg,-4.03
19334.jpg,-4.03
19335.jpg,-4.03
19336.jpg,0.0
19337.jpg,-4.03
19339.jpg,-4.03
19342.jpg,-4.03
19343.jpg,-4.03
19344.jpg,-4.03
19345.jpg,-4.03
19346.jpg,-4.03
19347.jpg,-4.03
19349.jpg,-4.03
19350.jpg,-4.03
19351.jpg,-4.03
19353.jpg,-4.03
19354.jpg,-4.03
19355.jpg,-4.03
19357.jpg,-4.03
19358.jpg,-3.93
19360.jpg,-4.03
19361.jpg,-4.24
19362.jpg,-4.24
19363.jpg,-4.24
19364.jpg,-4.24
19365.jpg,-4.24
19366.jpg,-4.34
19367.jpg,-4.64
19368.jpg,-4.84
19369.jpg,-4.94
19370.jpg,-5.04
19371.jpg,-5.04
19372.jpg,-5.14
19373.jpg,-5.14
19374.jpg,-5.14
19375.jpg,-5.14
19377.jpg,-5.24
19378.jpg,-5.24
19379.jpg,-5.24
19381.jpg,-5.24
19383.jpg,-5.24
19384.jpg,-5.24
19385.jpg,0.0
19386.jpg,-5.24
19388.jpg,-5.24
19389.jpg,-5.04
19390.jpg,-4.94
19392.jpg,-4.94
19393.jpg,-4.94
19394.jpg,-4.94
19395.jpg,-5.04
19396.jpg,-5.04
19398.jpg,-5.14
19399.jpg,-5.45
19402.jpg,-6.25
19404.jpg,-6.66
19406.jpg,-7.36
19407.jpg,-7.46
19409.jpg,-8.07
19411.jpg,-8.97
19412.jpg,-9.68
19413.jpg,-9.78
19414.jpg,-9.88
19415.jpg,-9.88
19416.jpg,-9.88
19418.jpg,-10.69
19419.jpg,-10.89
19420.jpg,-10.99
19421.jpg,-10.99
19422.jpg,-10.99
19423.jpg,-10.99
19424.jpg,-10.99
19427.jpg,-11.09
19429.jpg,-11.19
19432.jpg,-11.19
19433.jpg,-11.6
19434.jpg,-12.4
19435.jpg,-12.5
19436.jpg,-12.5
19437.jpg,-12.71
19438.jpg,-13.31
19439.jpg,-13.61
19440.jpg,-13.92
19441.jpg,-14.42
19442.jpg,-14.72
19443.jpg,-14.72
19444.jpg,-14.72
19445.jpg,-14.72
19446.jpg,-14.72
19447.jpg,-14.72
19448.jpg,-14.72
19449.jpg,-14.82
19450.jpg,-14.82
19451.jpg,-14.82
19452.jpg,-14.82
19453.jpg,-14.72
19454.jpg,-14.72
19456.jpg,-14.62
19457.jpg,-14.52
19458.jpg,0.0
19459.jpg,-14.52
19460.jpg,-14.42
19461.jpg,-14.42
19464.jpg,-14.02
19465.jpg,-14.02
19466.jpg,0.0
19467.jpg,-14.02
19469.jpg,-14.02
19470.jpg,-14.02
19471.jpg,-14.02
19472.jpg,-13.82
19473.jpg,-13.82
19475.jpg,-13.71
19476.jpg,0.0
19477.jpg,-13.11
19478.jpg,-13.11
19479.jpg,-13.11
19480.jpg,-12.91
19481.jpg,-12.2
19483.jpg,-12.1
19485.jpg,-11.8
19486.jpg,-11.09
19487.jpg,-10.59
19488.jpg,-10.49
19491.jpg,-9.28
19492.jpg,-8.87
19493.jpg,-7.87
19494.jpg,-7.06
19495.jpg,-6.25
19497.jpg,-5.24
19498.jpg,-4.74
19499.jpg,-4.44
19500.jpg,-4.13
19501.jpg,-4.13
19504.jpg,-5.14
19505.jpg,-4.74
19506.jpg,-4.74
19507.jpg,-4.74
19508.jpg,-4.74
19509.jpg,-4.74
19510.jpg,-4.74
19511.jpg,-4.74
19512.jpg,-4.64
19513.jpg,0.0
19514.jpg,-4.44
19515.jpg,-4.44
19516.jpg,-4.34
19517.jpg,-4.24
19518.jpg,-4.24
19519.jpg,-4.24
19520.jpg,-3.73
19521.jpg,-3.63
19523.jpg,-3.43
19524.jpg,-3.13
19525.jpg,-2.82
19526.jpg,-2.62
19527.jpg,-1.71
19528.jpg,-1.41
19529.jpg,-1.21
19531.jpg,-1.21
19533.jpg,-1.01
19534.jpg,-0.81
19535.jpg,-0.61
19536.jpg,-0.5
19537.jpg,0.0
19538.jpg,0.2
19539.jpg,0.0
19540.jpg,0.61
19541.jpg,0.71
19543.jpg,0.81
19547.jpg,0.0
19548.jpg,0.81
19549.jpg,0.71
19550.jpg,0.71
19551.jpg,0.81
19552.jpg,1.11
19553.jpg,1.51
19554.jpg,1.61
19556.jpg,1.61
19557.jpg,1.61
19558.jpg,2.02
19559.jpg,2.32
19561.jpg,2.22
19562.jpg,2.22
19563.jpg,2.22
19564.jpg,2.22
19566.jpg,2.22
19567.jpg,2.22
19568.jpg,2.22
19570.jpg,2.22
19571.jpg,2.22
19572.jpg,2.22
19574.jpg,2.22
19575.jpg,2.22
19576.jpg,2.12
19577.jpg,1.92
19578.jpg,1.82
19579.jpg,1.71
19581.jpg,1.71
19582.jpg,1.71
19584.jpg,2.32
19585.jpg,3.93
19586.jpg,4.03
19587.jpg,4.13
19588.jpg,4.13
19589.jpg,4.13
19590.jpg,4.13
19591.jpg,4.13
19592.jpg,4.13
19593.jpg,4.13
19594.jpg,4.13
19595.jpg,4.13
19596.jpg,4.13
19597.jpg,4.03
19598.jpg,4.03
19599.jpg,4.03
19600.jpg,4.03
19601.jpg,4.03
19602.jpg,4.03
19603.jpg,4.03
19604.jpg,4.03
19605.jpg,4.03
19606.jpg,4.03
19607.jpg,4.03
19610.jpg,3.63
19611.jpg,3.43
19612.jpg,2.52
19613.jpg,2.32
19614.jpg,2.32
19615.jpg,2.32
19616.jpg,0.0
19617.jpg,2.32
19618.jpg,2.02
19620.jpg,1.51
19621.jpg,1.21
19622.jpg,0.91
19623.jpg,0.5
19624.jpg,-0.3
19625.jpg,-0.5
19626.jpg,-0.91
19627.jpg,-0.91
19628.jpg,-1.11
19629.jpg,-1.41
19630.jpg,-1.82
19632.jpg,-3.03
19633.jpg,-3.53
19634.jpg,-4.54
19635.jpg,-4.94
19636.jpg,0.0
19638.jpg,-6.25
19639.jpg,-6.76
19640.jpg,-7.06
19641.jpg,-7.36
19643.jpg,-7.46
19644.jpg,-7.46
19645.jpg,-7.46
19646.jpg,-7.46
19647.jpg,-7.46
19648.jpg,-7.46
19649.jpg,-7.56
19650.jpg,-7.66
19651.jpg,-7.76
19652.jpg,-8.37
19654.jpg,-9.58
19655.jpg,-9.78
19656.jpg,-10.39
19657.jpg,-10.79
19658.jpg,-10.99
19660.jpg,-11.19
19661.jpg,-11.19
19662.jpg,-11.19
19663.jpg,-11.19
19664.jpg,-11.29
19665.jpg,-11.29
19666.jpg,-11.5
19667.jpg,-11.6
19668.jpg,-11.8
19669.jpg,-11.8
19670.jpg,-11.8
19671.jpg,-11.8
19672.jpg,-11.8
19673.jpg,-11.8
19674.jpg,-11.8
19675.jpg,-11.8
19676.jpg,-11.8
19677.jpg,-11.8
19678.jpg,-11.8
19679.jpg,-11.8
19680.jpg,-11.7
19681.jpg,-11.6
19682.jpg,-11.29
19683.jpg,-11.19
19684.jpg,-10.99
19685.jpg,-10.79
19686.jpg,-10.69
19687.jpg,-10.69
19688.jpg,-10.69
19689.jpg,-10.69
19691.jpg,-10.69
19692.jpg,-10.69
19693.jpg,-10.69
19695.jpg,-10.69
19696.jpg,-10.69
19697.jpg,-10.39
19698.jpg,-10.18
19699.jpg,-9.88
19700.jpg,-9.78
19702.jpg,-9.68
19703.jpg,-9.68
19705.jpg,-9.68
19706.jpg,-9.68
19707.jpg,-9.68
19708.jpg,-9.58
19709.jpg,-9.28
19711.jpg,-8.77
19713.jpg,-8.77
19714.jpg,-8.77
19715.jpg,-8.77
19717.jpg,-8.77
19720.jpg,-8.77
19721.jpg,-8.77
19722.jpg,-8.77
19723.jpg,-8.77
19724.jpg,-8.77
19726.jpg,-8.67
19727.jpg,-8.67
19728.jpg,-8.97
19729.jpg,-9.08
19730.jpg,-9.38
19732.jpg,-10.08
19734.jpg,-10.59
19735.jpg,-10.59
19736.jpg,-10.59
19737.jpg,-10.59
19738.jpg,-10.59
19739.jpg,-10.59
19741.jpg,-10.18
19742.jpg,-9.68
19743.jpg,-8.77
19744.jpg,-8.57
19745.jpg,-8.57
19746.jpg,-8.57
19747.jpg,-8.57
19748.jpg,-8.37
19749.jpg,-8.17
19750.jpg,-7.97
19751.jpg,-7.97
19752.jpg,-7.97
19753.jpg,-7.97
19755.jpg,-7.97
19756.jpg,-7.97
19757.jpg,-7.97
19758.jpg,-8.07
19759.jpg,-8.07
19761.jpg,-7.97
19762.jpg,-7.97
19765.jpg,-8.17
19766.jpg,-8.27
19767.jpg,-8.47
19768.jpg,-8.67
19769.jpg,0.0
19770.jpg,-8.77
19771.jpg,-8.77
19773.jpg,-8.87
19774.jpg,-8.87
19775.jpg,-8.87
19776.jpg,-9.08
19777.jpg,-9.08
19779.jpg,-9.68
19780.jpg,-9.88
19781.jpg,-10.49
19782.jpg,-10.69
19783.jpg,-10.89
19784.jpg,-10.89
19785.jpg,-10.89
19786.jpg,-10.99
19787.jpg,-10.99
19788.jpg,-10.99
19789.jpg,-11.09
19790.jpg,-11.19
19791.jpg,-11.29
19792.jpg,-11.39
19793.jpg,-11.39
19795.jpg,-11.39
19796.jpg,-11.39
19797.jpg,-11.39
19799.jpg,-11.39
19800.jpg,-11.39
19801.jpg,-11.39
19803.jpg,-10.69
19804.jpg,0.0
19805.jpg,-10.29
19806.jpg,-10.18
19807.jpg,-9.88
19808.jpg,-9.18
19809.jpg,-8.57
19811.jpg,-6.96
19812.jpg,-5.85
19813.jpg,-5.34
19815.jpg,0.0
19817.jpg,-8.27
19818.jpg,-8.87
19819.jpg,-8.97
19821.jpg,-9.38
19822.jpg,-9.48
19823.jpg,-9.38
19824.jpg,-9.48
19826.jpg,-9.18
19827.jpg,-8.97
19829.jpg,-8.17
19837.jpg,-5.04
19838.jpg,-4.64
19839.jpg,-4.13
19841.jpg,-3.13
19842.jpg,-2.22
19844.jpg,-0.91
19845.jpg,0.0
19846.jpg,0.61
19848.jpg,1.92
19850.jpg,2.52
19851.jpg,2.82
19852.jpg,3.63
19853.jpg,4.24
19854.jpg,0.0
19856.jpg,4.84
19857.jpg,4.94
19858.jpg,4.94
19859.jpg,4.94
19860.jpg,4.94
19861.jpg,4.94
19862.jpg,0.0
19863.jpg,4.94
19865.jpg,4.84
19866.jpg,4.34
19867.jpg,4.13
19868.jpg,3.63
19869.jpg,3.23
19870.jpg,3.03
19871.jpg,2.92
19872.jpg,2.92
19873.jpg,2.92
19876.jpg,2.92
19877.jpg,2.92
19878.jpg,2.92
19879.jpg,3.13
19880.jpg,3.33
19881.jpg,3.33
19882.jpg,3.33
19883.jpg,3.13
19884.jpg,3.13
19886.jpg,3.43
19888.jpg,3.43
19891.jpg,3.83
19892.jpg,4.54
19894.jpg,4.94
19895.jpg,5.04
19897.jpg,6.05
19898.jpg,6.55
19902.jpg,6.86
19903.jpg,6.86
19904.jpg,7.06
19905.jpg,7.36
19906.jpg,7.87
19907.jpg,8.17
19908.jpg,8.47
19909.jpg,8.57
19910.jpg,8.87
19911.jpg,9.78
19912.jpg,11.29
19913.jpg,11.8
19914.jpg,11.9
19915.jpg,11.9
19916.jpg,11.9
19917.jpg,12.0
19920.jpg,12.3
19921.jpg,12.3
19922.jpg,12.71
19923.jpg,13.21
19924.jpg,13.92
19925.jpg,14.52
19926.jpg,15.13
19927.jpg,15.23
19928.jpg,15.23
19929.jpg,15.23
19931.jpg,15.23
19932.jpg,15.23
19933.jpg,15.53
19934.jpg,15.73
19935.jpg,15.73
19936.jpg,15.73
19937.jpg,15.73
19939.jpg,15.73
19940.jpg,15.73
19941.jpg,15.73
19942.jpg,15.73
19943.jpg,15.73
19944.jpg,15.93
19945.jpg,16.129999
19946.jpg,16.440001
19948.jpg,17.040001
19949.jpg,17.450001
19950.jpg,17.65
19951.jpg,17.75
19952.jpg,17.85
19953.jpg,17.85
19954.jpg,17.85
19955.jpg,17.85
19956.jpg,17.85
19957.jpg,17.950001
19959.jpg,17.950001
19960.jpg,0.0
19961.jpg,17.950001
19962.jpg,17.950001
19963.jpg,17.950001
19964.jpg,17.950001
19965.jpg,17.950001
19966.jpg,17.950001
19967.jpg,17.950001
19968.jpg,17.85
19969.jpg,17.75
19970.jpg,17.65
19974.jpg,16.84
19975.jpg,16.74
19976.jpg,16.639999
19977.jpg,15.83
19978.jpg,15.43
19979.jpg,15.03
19981.jpg,14.12
19982.jpg,13.71
19983.jpg,0.0
19984.jpg,12.91
19985.jpg,12.5
19986.jpg,11.6
19988.jpg,10.08
19989.jpg,8.97
19990.jpg,8.37
19991.jpg,7.16
19992.jpg,6.35
19993.jpg,5.95
19995.jpg,5.14
19997.jpg,5.04
19998.jpg,4.94
19999.jpg,4.84
20000.jpg,4.44
20001.jpg,4.34
20002.jpg,3.73
20003.jpg,2.82
20004.jpg,2.62
20006.jpg,2.62
20007.jpg,2.62
20008.jpg,0.0
20011.jpg,2.62
20012.jpg,2.62
20013.jpg,2.62
20014.jpg,2.62
20015.jpg,2.62
20016.jpg,2.42
20017.jpg,2.32
20018.jpg,2.22
20019.jpg,2.12
20020.jpg,1.71
20022.jpg,0.4
20023.jpg,0.4
20024.jpg,0.4
20026.jpg,0.4
20027.jpg,0.4
20028.jpg,0.4
20029.jpg,0.4
20030.jpg,0.4
20031.jpg,0.4
20032.jpg,0.4
20033.jpg,0.4
20036.jpg,0.4
20038.jpg,0.4
20039.jpg,0.4
20040.jpg,0.4
20041.jpg,0.4
20043.jpg,0.3
20044.jpg,0.3
20047.jpg,0.3
20048.jpg,0.3
20049.jpg,0.1
20052.jpg,0.1
20054.jpg,0.2
20055.jpg,0.2
20056.jpg,0.2
20057.jpg,0.0
20058.jpg,0.2
20059.jpg,0.2
20060.jpg,0.2
20061.jpg,0.2
20063.jpg,0.2
20064.jpg,0.1
20066.jpg,-0.1
20067.jpg,-0.61
20069.jpg,-0.61
20070.jpg,-0.5
20072.jpg,-0.2
20073.jpg,-0.2
20074.jpg,-0.2
20075.jpg,-0.1
20077.jpg,0.5
20079.jpg,2.12
20080.jpg,2.42
20081.jpg,2.92
20082.jpg,2.92
20083.jpg,2.92
20084.jpg,0.0
20085.jpg,3.03
20086.jpg,3.03
20089.jpg,2.52
20090.jpg,2.42
20092.jpg,2.22
20093.jpg,2.22
20094.jpg,2.22
20095.jpg,2.22
20099.jpg,2.22
20100.jpg,2.02
20101.jpg,1.82
20102.jpg,1.21
20104.jpg,1.11
20105.jpg,1.01
20108.jpg,0.4
20109.jpg,0.2
20110.jpg,0.2
20111.jpg,0.2
20112.jpg,0.2
20113.jpg,0.2
20114.jpg,0.2
20116.jpg,0.2
20117.jpg,0.2
20118.jpg,0.2
20120.jpg,0.2
20121.jpg,0.2
20122.jpg,0.2
20123.jpg,0.2
20125.jpg,0.2
20126.jpg,-0.3
20127.jpg,-0.3
20128.jpg,-0.4
20129.jpg,-1.61
20130.jpg,-2.52
20131.jpg,-2.62
20133.jpg,-2.22
20134.jpg,-2.22
20135.jpg,-2.22
20136.jpg,-2.02
20137.jpg,-1.92
20138.jpg,-1.92
20140.jpg,-1.61
20141.jpg,-1.61
20142.jpg,0.0
20143.jpg,-1.41
20144.jpg,-1.31
20145.jpg,-1.21
20149.jpg,-0.3
20150.jpg,0.0
20151.jpg,0.3
20152.jpg,0.71
20153.jpg,1.11
20154.jpg,1.21
20155.jpg,1.21
20157.jpg,0.91
20158.jpg,0.91
20161.jpg,0.61
20162.jpg,0.5
20163.jpg,0.4
20164.jpg,0.4
20165.jpg,0.4
20166.jpg,0.4
20167.jpg,0.4
20169.jpg,0.4
20170.jpg,0.4
20171.jpg,0.5
20172.jpg,0.61
20173.jpg,0.81
20174.jpg,0.81
20177.jpg,1.11
20178.jpg,1.11
20179.jpg,1.11
20180.jpg,1.11
20181.jpg,1.11
20182.jpg,1.11
20183.jpg,1.11
20184.jpg,1.11
20185.jpg,1.21
20186.jpg,1.31
20188.jpg,1.51
20189.jpg,1.51
20190.jpg,1.51
20191.jpg,1.51
20192.jpg,0.0
20193.jpg,1.61
20194.jpg,1.71
20195.jpg,1.82
20197.jpg,2.32
20198.jpg,2.32
